1;46529;64600;32768;2251;0;4;43350;64600;43350;64600;
1;43350;64600;2216;153;1;4;2708;105065;43328;1681040;
1;43328;1681040;32768;13928;0;4;24980;1681040;49960;3362080;
1;49960;3362080;32768;2693;0;4;45853;3362080;45853;3362080;
1;45853;3362080;32768;2651;0;4;42172;3362080;42172;3362080;
1;42172;3362080;32768;2610;0;4;38880;3362080;38880;3362080;
1;38880;3362080;32768;2590;0;4;35848;3362080;35848;3362080;
1;35848;3362080;32768;2570;0;4;33036;3362080;33036;3362080;
1;33036;3362080;32768;2550;0;4;30509;3362080;61018;6724160;
1;61018;6724160;32768;2531;0;4;56365;6724160;56365;6724160;
1;56365;6724160;13493;1514;1;4;20574;6757413;41148;14410;
1;41148;14410;14095;1467;1;4;15844;37946;63376;151784;
1;63376;151784;32768;2512;0;4;58548;151784;58548;151784;
1;58548;151784;32768;2493;0;4;54204;151784;54204;151784;
1;54204;151784;32768;2474;0;4;50183;151784;50183;151784;
1;50183;151784;32768;2455;0;4;46447;151784;46447;151784;
1;46447;151784;32768;2436;0;4;42996;151784;42996;151784;
1;42996;151784;32768;2417;0;4;39895;151784;39895;151784;
1;39895;151784;32768;14678;0;4;22136;151784;44272;303568;
1;44272;303568;32768;2399;0;4;41078;303568;41078;303568;
1;41078;303568;32768;2381;0;4;38106;303568;38106;303568;
1;38106;303568;2363;134;1;4;2520;338998;40320;5423968;
1;40320;5423968;32768;2600;0;4;37168;5423968;37168;5423968;
1;37168;5423968;32768;2580;0;4;34256;5423968;34256;5423968;
1;34256;5423968;32768;2560;0;4;31584;5423968;63168;34496;
1;63168;34496;14220;1378;1;4;24727;70346;49454;140692;
1;49454;140692;32768;14799;0;4;27151;140692;54302;281384;
1;54302;281384;32768;2540;0;4;50156;281384;50156;281384;
1;50156;281384;32768;2521;0;4;46342;281384;46342;281384;
1;46342;281384;32768;14337;0;4;26058;281384;52116;562768;
1;52116;562768;13889;1254;1;4;20101;592847;40202;1185694;
1;40202;1185694;2502;128;1;4;2908;1222823;46528;35440;
1;46528;35440;32768;18908;0;4;19819;35440;39638;70880;
1;39638;70880;32768;14478;0;4;22224;70880;44448;141760;
1;44448;141760;14026;1178;1;4;17390;167253;34780;334506;
1;34780;334506;32768;2738;0;4;31933;334506;63866;669012;
1;63866;669012;32768;14611;0;4;35468;669012;35468;669012;
1;35468;669012;5994;635;1;4;5800;698051;46400;5584408;
1;46400;5584408;14924;3204;1;4;16565;5609710;33130;12764;
1;33130;12764;32768;15481;0;4;17574;12764;35148;25528;
1;35148;25528;3007;940;2;4;2196;57517;35136;920272;
1;35136;920272;3597;0;3;4;3840;951568;61440;20736;
1;61440;20736;32768;13462;0;4;36228;20736;36228;20736;
1;36228;20736;32768;15553;0;4;19085;20736;38170;41472;
1;38170;41472;32768;21443;0;4;13201;41472;52804;165888;
1;52804;165888;6292;0;3;4;10098;208594;40392;834376;
1;40392;834376;13857;10037;2;4;4714;857804;37712;46688;
1;37712;46688;14236;0;3;4;16321;68079;65284;272316;

































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































